id,log_feature,volume
2575,312,1
2575,227,1
3541,307,1
3541,312,1
3541,232,1
3541,227,1
12468,232,2
12468,312,2
12468,227,1
12468,307,1
16896,312,1
16896,313,1
16896,307,1
6398,312,1
5318,312,1
5318,232,1
624,227,1
624,232,1
15485,134,1
15485,219,1
15485,221,1
15485,301,1
10569,313,1
10569,312,1
10569,307,4
10569,233,2
10569,232,1
10569,227,4
2229,312,1
2229,307,1
2229,313,1
3610,312,1
11629,307,2
11629,313,1
11629,227,1
11629,312,1
11629,232,1
11629,233,2
8919,307,1
8919,227,1
8919,312,1
8919,232,1
12230,232,1
12230,313,1
12230,227,1
12230,307,1
12230,312,1
12197,221,1
12197,301,1
4633,232,1
4633,312,1
14920,211,1
14920,160,2
5128,220,1
5128,237,1
13750,312,1
13750,227,1
13750,232,1
13750,307,1
827,301,1
827,221,1
827,134,1
827,219,1
870,232,1
870,312,1
14524,307,1
14524,312,3
14524,232,3
14524,227,1
8470,181,1
8470,232,1
8470,312,1
16173,134,1
16173,219,1
16173,301,1
10205,232,2
10205,227,1
10205,312,3
10205,307,1
2490,227,1
2490,232,1
8101,227,1
8101,312,1
8101,313,1
8101,233,1
8101,232,1
8101,307,1
16008,307,1
16008,312,1
15999,312,1
15999,232,1
15999,307,1
15999,227,1
12719,232,2
12719,134,1
12719,301,1
12719,312,2
12719,219,1
12719,221,1
8942,312,5
8942,181,1
8942,232,5
13567,312,8
13567,232,8
5314,307,1
5314,312,2
5314,232,1
5314,227,1
925,232,1
925,312,1
14791,232,4
14791,313,1
14791,312,4
14791,307,1
14791,233,1
14791,227,1
8578,232,2
8578,312,2
5172,312,6
3926,232,4
3926,312,4
16161,232,1
16161,312,3
16161,307,1
16161,313,1
3622,312,2
3622,232,3
6599,312,4
6599,232,1
4540,307,2
4540,312,3
4540,227,2
4540,232,2
6779,307,2
6779,312,1
6779,227,1
6779,232,1
17798,312,3
17798,232,2
8027,312,1
8027,227,1
8027,232,1
7272,307,1
7272,312,1
2179,232,1
2179,312,2
15837,312,1
194,312,3
6655,232,3
6655,312,3
707,232,1
707,312,3
16471,227,1
16471,232,1
16878,312,2
16878,307,1
16878,232,1
18355,232,5
18355,312,5
5822,307,1
5822,312,1
5822,227,1
5822,232,1
14171,170,24
14171,54,24
14171,280,1
3671,68,1
3671,170,1
8410,318,1
8410,239,1
744,134,1
744,219,1
13044,68,1
17651,68,1
17651,170,1
1383,54,2
1383,170,2
6905,170,1
6905,54,2
18112,68,1
9719,170,1
12544,54,1
2472,170,1
2472,54,1
2639,86,1
2639,54,4
2639,207,1
2639,170,4
2639,182,1
2639,62,1
18175,170,3
18175,182,1
18175,207,1
15063,68,2
14092,207,1
1117,68,2
6548,54,1
17389,170,2
1886,54,2
11096,54,4
3321,232,2
3321,312,2
8717,232,5
8717,312,5
18354,312,4
18354,232,4
11528,232,1
11528,312,1
6787,312,7
6787,232,7
6787,307,14
6787,227,5
8180,301,1
8180,219,1
8180,221,1
8180,134,1
17888,181,1
10879,307,1
10879,312,2
10879,227,1
10879,232,2
6080,232,2
6080,312,2
6080,227,2
6080,233,1
6080,307,3
6080,313,1
12471,134,1
12471,219,1
12471,301,1
4568,312,1
4568,232,1
8370,307,1
8370,312,1
6295,312,1
13576,307,1
13576,313,1
13576,233,1
13576,312,1
13576,232,1
13576,227,1
6266,134,1
6266,312,1
6266,307,1
6266,301,1
6266,219,1
6266,232,1
16813,181,1
16813,44,1
16813,307,3
16813,227,2
16813,160,1
16813,312,2
16813,232,2
14861,307,2
14861,232,3
14861,227,2
14861,312,3
10008,312,8
10008,307,10
10008,233,6
10008,232,8
10008,313,6
10008,227,5
16582,301,1
16582,221,1
16582,134,1
17905,181,1
12257,307,1
12257,232,2
12257,312,2
12257,227,1
12814,312,1
6118,307,3
6118,232,2
6118,313,1
6118,227,2
6118,233,1
6118,312,2
4778,232,1
4778,313,1
4778,233,1
4778,312,2
18317,313,1
18317,307,1
18317,312,1
14026,312,1
14026,232,1
14026,227,1
14026,307,1
3991,312,1
3991,232,1
5533,185,1
4187,232,2
4187,312,2
2602,61,1
2602,232,2
2602,181,1
2602,307,1
2602,312,1
2602,227,1
10181,181,1
10181,312,5
10181,219,1
10181,134,1
10181,227,1
10181,44,1
10181,232,2
10181,307,3
10181,301,1
10181,160,2
6980,227,2
6980,313,1
6980,312,3
6980,307,2
6980,233,1
6980,232,3
4647,221,1
4647,134,1
4647,301,1
4647,219,1
14133,307,1
14133,232,1
14133,181,1
14133,227,1
14133,312,1
18449,312,1
18449,307,1
16545,221,1
16545,219,1
16545,134,1
16545,301,3
32,233,1
32,235,1
32,315,1
32,313,1
8307,313,1
8307,235,1
8307,315,1
18070,313,1
18070,315,1
15098,219,1
15098,301,1
15098,134,1
15344,313,1
15344,233,1
15344,315,1
15344,232,1
15344,312,1
15344,235,1
1109,181,1
1109,135,1
1109,220,1
17390,233,1
17390,235,1
18272,227,1
18272,232,1
3570,301,1
3570,134,1
3570,221,1
10576,232,1
10576,307,1
10576,227,1
10576,181,1
10576,312,1
16261,307,1
16261,312,1
12374,313,1
12374,235,1
12374,233,1
12374,315,1
11373,312,1
11373,313,1
11373,232,1
11373,235,1
11373,315,1
3646,134,1
3646,301,2
3646,312,1
3646,219,1
9193,313,1
9193,315,1
15533,232,1
15533,312,1
16269,312,4
16269,232,4
1516,233,1
1516,232,2
1516,312,2
1516,313,1
1516,315,1
1516,235,1
6490,232,3
6490,312,3
17275,44,1
17275,160,1
5598,235,1
5598,233,1
12110,227,1
12110,232,1
14365,307,3
14365,301,1
14365,219,1
14365,134,1
14365,312,3
11000,219,1
11000,221,1
11000,134,1
11000,301,1
16415,312,1
16415,307,1
2047,181,2
15232,307,1
15232,134,1
15232,312,1
15232,301,1
15232,219,1
11447,312,1
11447,232,1
6773,227,1
6773,232,1
15196,312,1
7966,312,1
7966,307,1
7966,233,1
7966,313,1
8812,227,1
8812,232,1
8812,312,1
8812,307,1
8895,220,1
8895,135,1
16651,312,1
16651,232,1
3385,307,3
3385,232,3
3385,312,4
3385,227,2
7440,221,1
7440,134,1
7440,301,1
10164,219,1
10164,181,2
10164,134,1
10093,312,1
16881,307,1
16881,312,1
16881,232,1
16881,227,1
463,232,2
463,312,2
4345,232,38
4345,312,30
13582,227,1
13582,232,1
9448,312,1
9448,232,1
7549,312,1
7549,307,1
16414,181,1
16414,61,1
5119,182,1
5119,62,1
17427,155,10
17427,182,1
7071,232,1
7071,312,1
13982,232,2
13982,307,1
13982,227,1
13982,233,1
13982,312,3
13982,235,1
17626,312,1
17626,232,1
10281,232,2
10281,312,2
11645,134,1
11645,301,1
15449,313,2
15449,315,1
15449,235,1
15449,233,2
18281,315,1
18281,313,3
18281,227,1
18281,307,1
18281,232,2
18281,233,3
18281,235,1
18281,312,2
11834,131,1
11834,216,1
4581,232,1
4581,235,1
4581,312,1
4581,233,1
1788,313,2
1788,315,1
1788,233,1
368,232,1
368,312,1
368,313,1
4579,315,1
4579,233,1
4579,232,2
4579,235,1
4579,313,1
4579,312,2
9164,313,1
9164,232,1
9164,227,1
11584,233,4
11584,313,4
101,235,1
101,315,1
5940,232,13
5940,312,13
5940,235,1
5940,307,18
5940,313,3
5940,233,3
5940,227,16
5940,315,1
16629,313,1
16629,315,1
11465,313,2
11465,233,2
7836,313,1
7836,235,1
7836,233,1
7836,315,1
15389,313,1
15389,307,1
15389,312,1
15389,233,1
15242,312,5
15242,227,1
15242,233,2
15242,313,2
15242,232,5
15242,307,1
6024,233,1
6024,134,1
6024,301,2
6024,235,1
6024,219,2
2081,315,1
2081,233,1
2081,307,1
2081,313,3
2081,232,1
2081,312,1
9495,134,1
9495,219,1
9495,301,1
766,313,2
766,307,1
766,315,2
766,235,2
766,233,2
766,232,1
766,312,1
7162,313,2
7162,307,1
7162,315,1
7162,232,2
7162,312,3
7162,227,1
8274,233,2
8274,313,2
8274,235,1
8274,232,1
8274,312,1
8274,315,1
15815,312,1
15815,313,1
15815,232,1
15815,233,1
15815,235,1
15815,315,1
7029,301,1
7029,134,1
7029,233,1
7029,313,1
7029,235,1
7029,315,1
3688,313,1
3688,312,2
1358,232,1
1358,315,1
1358,312,1
1358,313,1
1358,235,1
18060,233,1
18060,313,1
18060,312,3
18060,232,1
15790,235,2
15790,233,2
15790,315,1
15790,313,1
1557,315,2
1557,233,2
1557,235,2
1557,313,2
16026,315,1
16026,301,1
16026,307,1
16026,134,1
16026,313,1
16026,219,1
16026,312,1
15004,235,1
15004,233,1
11857,315,1
11857,235,1
11857,312,2
8432,227,1
8432,312,1
8432,307,1
8432,232,1
18028,313,1
18028,307,1
18028,312,2
7267,313,1
7267,233,1
17641,313,1
17641,232,1
17641,312,1
17641,233,1
4702,312,1
4702,313,2
8085,313,1
8085,233,1
8085,315,1
8085,232,1
8085,312,1
13581,313,2
13581,312,2
13581,232,1
8216,313,1
13902,312,1
13902,313,1
13902,233,1
3155,233,7
3155,235,7
3155,232,1
3155,313,8
3155,312,5
3155,315,5
17106,233,6
17106,312,3
17106,313,6
17106,235,5
17106,232,1
17106,315,6
8035,315,1
8035,233,1
8035,313,3
8035,232,2
8035,235,1
8035,312,4
17531,233,1
17531,232,2
17531,312,3
17531,313,4
6180,313,8
6180,312,10
6180,232,9
6180,233,8
16860,232,1
16860,312,1
16860,313,2
9247,315,1
9247,232,2
9247,312,2
9247,313,1
7236,233,2
7236,232,1
7236,313,1
7236,312,1
7236,235,1
9292,312,1
7531,312,1
7531,307,1
15632,315,1
15632,313,1
15632,235,1
15632,233,1
15632,312,1
17921,313,1
17921,312,1
17921,232,1
17921,315,1
5117,227,1
5117,235,1
5117,232,1
5117,233,1
15034,220,1
15034,312,1
15034,233,1
15034,232,1
15034,235,1
15034,135,1
11180,307,1
11180,235,2
11180,313,1
11180,312,1
11180,233,2
11180,315,1
10772,233,2
10772,312,6
10772,315,1
10772,313,2
10772,232,5
10772,235,1
10772,227,1
10772,307,2
18305,313,1
18305,233,1
15666,313,2
15666,315,1
15666,233,2
15666,235,1
1155,227,1
1155,232,1
13761,312,1
13761,313,2
4362,219,1
4362,221,1
4362,301,1
4362,134,1
15764,307,1
15764,219,1
15764,301,1
15764,229,1
15764,230,1
15764,228,1
15764,310,1
15764,312,1
15764,308,1
15764,309,1
15764,134,1
2140,230,1
2140,308,1
2140,310,1
2140,228,1
6659,232,1
6659,312,1
6659,307,1
6659,227,1
14621,312,1
14621,232,1
8829,232,2
8829,312,3
12758,134,1
12758,219,1
14980,312,1
14980,307,1
14980,301,1
17763,310,1
17763,308,1
16927,310,1
11657,221,1
11657,301,1
11657,134,1
1977,312,1
1977,232,1
10778,227,1
10778,229,1
10778,232,1
10778,309,1
10778,307,1
10778,312,1
18204,230,1
18204,310,1
18204,228,1
18204,308,1
7675,307,1
7675,227,1
7675,312,1
7675,232,1
10833,227,1
10833,232,1
12392,307,1
12392,312,1
13138,312,1
13138,232,1
5892,227,2
5892,134,1
5892,313,2
5892,301,1
5892,221,1
5892,232,2
5892,233,2
5892,312,2
5892,307,2
4030,312,1
4030,134,1
4030,301,2
4030,219,1
11587,312,1
11587,307,1
11587,227,1
11587,232,1
11890,312,8
11890,233,2
11890,313,2
11890,232,4
11890,307,2
11890,227,2
12081,135,1
15125,307,2
15125,312,2
15125,232,2
15785,307,2
15785,312,2
11975,301,1
11975,221,1
11975,219,1
11975,134,1
12439,134,1
12439,301,1
12439,219,1
17795,211,15
17795,94,15
17795,44,23
17795,232,2
17795,227,15
17795,160,34
17795,307,15
17795,312,2
12458,160,2
12458,211,1
1463,221,1
1463,301,1
1463,219,1
1463,134,1
14843,219,1
14843,134,1
14843,301,1
941,211,1
941,44,3
941,160,2
941,227,1
941,232,2
941,312,1
6942,94,1
6942,227,1
6942,211,1
6942,307,1
6942,181,1
6942,232,2
6942,312,1
1232,221,1
1232,219,1
1232,134,1
1232,301,1
6959,312,1
6959,227,1
6959,160,2
6959,94,1
6959,44,1
6959,211,1
6959,307,1
6959,232,1
8382,232,1
8382,312,1
15241,44,1
15241,232,1
15241,312,1
12656,44,1
9818,94,1
9818,312,1
9818,307,1
2230,307,1
2230,232,1
2230,160,1
2230,211,1
2230,227,1
2230,44,1
2230,94,1
2230,312,1
5974,220,1
4211,55,1
14601,55,3
10710,275,2
10710,348,2
10710,55,2
5078,160,1
5078,232,1
5078,211,1
5078,227,1
10235,232,1
10235,211,1
10235,44,2
10235,307,1
10235,227,1
10235,312,1
10235,94,1
10235,160,2
2693,312,2
2693,232,2
14301,160,1
14301,44,1
14301,312,1
14301,219,1
14301,134,1
14301,232,1
12295,307,1
12295,312,1
12295,301,1
15409,94,1
15409,44,1
15409,211,1
15409,160,2
1720,301,1
1720,219,1
1720,221,1
1720,134,1
3788,301,1
3788,94,1
3788,219,1
3788,307,1
3788,134,1
3788,312,1
16150,134,1
7455,219,1
14492,44,1
15980,301,1
15980,221,1
15980,219,1
15980,134,1
2840,94,1
916,232,1
916,309,1
916,312,1
916,227,1
916,229,1
916,307,1
916,234,1
916,314,1
11362,314,1
11362,234,1
2632,309,3
2632,312,1
2632,232,1
2632,229,3
2632,314,14
2632,234,15
14826,309,3
14826,314,2
14826,229,3
14826,232,1
14826,234,2
14826,312,1
3804,314,10
3804,234,10
3804,232,1
3804,312,1
3804,309,3
3804,229,3
10385,312,1
10385,229,1
10385,314,5
10385,234,4
10385,309,1
10385,232,1
6919,314,3
6919,234,3
6052,234,10
6052,309,4
6052,229,4
6052,314,11
5283,314,6
5283,229,1
5283,234,6
5283,309,1
16127,312,1
16127,234,1
16127,232,1
16127,229,1
16127,309,2
16127,314,1
6139,314,4
6139,309,2
6139,229,1
6139,234,2
5542,314,3
5542,234,3
5542,312,1
5542,232,1
13288,227,1
13288,307,1
13288,234,3
13288,232,1
13288,312,1
13288,314,3
4428,314,39
4428,234,35
4428,229,26
4428,312,2
4428,309,34
4428,232,2
14600,309,13
14600,234,18
14600,314,16
14600,229,15
17769,232,1
17769,312,1
80,68,3
6535,134,1
17970,134,1
17970,301,1
17970,221,1
17970,219,1
12248,232,1
12248,312,1
12248,234,2
12248,314,2
10684,134,1
13466,234,1
13466,314,1
2993,301,2
2993,221,1
13231,44,2
13231,211,2
13231,94,2
13231,160,4
5644,301,1
5644,134,1
5644,219,1
4462,312,1
5748,312,1
5748,232,1
8471,232,1
8471,312,1
6721,310,2
6721,230,2
6721,308,2
6721,228,2
1213,134,1
1213,301,1
1213,221,1
2800,234,1
2800,314,1
2800,232,1
2800,312,1
15739,134,1
15739,219,1
6404,234,1
6404,232,1
6404,312,1
6404,229,1
6404,314,1
6404,309,1
3074,312,6
3074,232,6
11379,232,1
11379,312,1
1659,312,1
1353,313,1
1353,312,1
18344,312,2
11406,232,1
13261,312,1
11799,301,2
11799,219,2
11799,134,1
2581,301,1
2581,134,1
3613,134,1
3613,301,1
3613,219,1
8292,134,1
8292,220,1
8292,219,1
11893,312,2
11893,232,2
15995,307,1
15995,227,1
15995,232,1
15995,312,1
9386,345,1
9386,273,2
9386,68,2
9386,179,2
1984,273,2
1984,179,1
1984,68,2
7039,179,1
7039,68,2
16248,170,2
16248,54,2
16248,68,1
5110,273,1
3193,273,3
3193,54,4
3193,170,3
3193,253,1
3193,345,1
972,134,1
972,219,1
5013,68,1
5013,345,1
5013,179,1
11825,332,1
11825,68,1
11825,273,1
11825,54,2
11825,253,1
11825,345,1
2907,54,1
2907,345,1
2907,273,2
2907,332,2
2907,170,2
6912,68,1
6912,273,1
17459,345,1
17459,253,1
17459,273,1
17459,332,1
17459,68,2
3372,345,2
3372,68,2
3372,332,2
18501,54,1
18501,170,1
18501,273,1
18501,345,1
15862,54,1
15862,170,1
12445,54,1
12445,273,1
12445,345,1
12445,332,1
12445,253,1
12445,170,1
7611,273,1
7611,54,1
7611,170,1
12253,273,1
12253,170,2
12253,54,1
15276,273,2
15276,179,1
15276,345,1
15276,68,2
14010,170,1
14010,68,2
14010,54,2
14010,273,1
14010,179,2
14010,345,3
4318,345,1
4318,54,1
12990,68,2
12990,273,2
7026,176,2
16807,134,1
16807,59,1
16807,176,1
16807,208,1
10117,176,1
6590,134,1
13648,232,3
13648,312,4
8503,301,1
8503,221,1
8503,219,1
8503,134,1
1721,312,1
3059,134,1
3059,219,1
3059,301,2
10635,232,1
10635,312,1
11068,227,1
11068,312,1
11068,232,1
11068,307,1
7484,134,1
7484,221,1
7484,301,1
1779,232,3
1779,307,3
1779,227,1
1779,312,3
384,232,1
384,307,1
384,227,1
384,312,1
11822,232,1
11822,312,1
9222,312,1
9222,232,1
9222,181,1
9222,307,1
1429,277,1
1429,160,1
1429,353,1
1429,278,1
1429,354,1
1429,94,1
1429,44,1
5264,227,1
5264,312,1
5264,232,1
5264,95,1
5264,44,1
5264,307,1
5264,160,2
5264,211,1
5264,94,1
1967,227,1
1967,307,1
1967,312,1
1967,232,1
18485,134,1
18485,221,1
18485,301,1
16678,160,2
16678,94,1
16678,211,1
16678,44,2
10265,233,3
10265,312,3
10265,307,3
10265,227,1
10265,313,3
10265,232,3
2144,232,1
2144,307,1
2144,312,1
2144,227,1
2144,313,1
2144,233,1
1038,232,1
1038,312,1
16382,181,1
16382,312,1
16382,307,1
809,219,1
809,301,2
809,134,1
867,307,1
867,227,1
867,94,1
867,312,1
867,44,1
867,232,1
867,160,1
15333,301,1
15333,95,1
15333,307,1
15333,312,1
14674,232,2
14674,312,2
4176,227,1
4176,134,1
4176,219,1
4176,301,1
4176,307,1
4176,312,1
4176,232,1
4890,232,1
648,312,3
648,232,3
648,227,2
648,307,3
15149,301,1
12747,232,1
12747,312,1
15285,235,2
15285,315,2
15285,233,2
15285,313,2
3086,307,2
3086,312,2
3086,227,2
3086,232,2
2748,301,2
2748,219,2
2748,134,1
13623,301,1
13623,134,1
13623,312,1
13623,307,1
13623,232,1
13623,219,1
16022,301,1
16022,134,1
14172,232,1
14172,312,1
14172,307,1
16513,235,7
16513,315,11
16513,313,3
16513,233,3
2995,315,7
2995,235,1
2995,313,1
2995,233,1
7945,313,1
7945,315,1
16556,219,1
16556,134,1
16556,301,1
15103,313,1
15103,233,1
6893,312,1
7343,313,5
7343,233,5
7343,315,2
5125,235,5
5125,315,10
5125,313,4
5125,233,4
10677,312,1
10677,232,1
10677,307,1
10677,227,1
126,227,1
126,232,1
9106,134,1
9106,219,1
15502,232,1
15502,227,1
3237,232,1
3237,312,2
6795,232,1
6795,312,1
6795,134,1
6795,307,1
6795,301,1
9029,232,1
456,307,3
456,312,3
1934,44,1
1934,160,1
5262,315,2
5262,313,2
5262,312,1
5262,235,1
5262,232,1
5262,233,2
15769,307,2
15769,312,2
7277,307,1
7277,312,1
18402,219,2
18402,301,2
18402,134,1
10528,219,1
10528,301,1
10528,134,1
10528,307,1
10528,312,1
6191,312,1
6191,307,1
6191,232,1
7602,232,1
7602,312,1
7935,301,1
7935,134,1
3561,312,1
3561,315,15
3561,313,3
3561,235,5
3561,232,1
3561,233,3
1572,315,6
1572,233,1
1572,235,2
1572,313,1
1572,312,2
1572,232,1
17537,315,1
17537,313,1
6579,219,1
6579,301,1
6579,134,1
14803,315,1
14803,313,1
14803,233,1
5774,312,1
15429,232,2
15429,307,1
15429,312,2
3764,232,3
3764,312,4
3764,233,5
3764,315,6
3764,313,4
3764,235,1
7879,313,4
7879,315,8
7879,233,4
7879,235,8
3729,220,1
3729,312,1
3729,307,1
3729,301,1
3729,135,1
12162,220,1
10438,220,1
10438,135,1
18453,219,1
11099,55,3
6019,55,3
6019,171,2
15757,221,1
15757,134,1
15757,301,1
4040,227,1
4040,232,1
4040,307,1
4040,312,1
1935,232,1
1935,312,1
7219,227,3
7219,307,3
7219,312,3
7219,232,3
8125,312,2
8125,232,2
14339,219,1
17524,312,1
17524,232,2
17622,312,4
17622,232,4
17622,307,1
17622,227,2
7454,312,3
7454,232,3
2112,312,1
14714,232,2
14714,312,3
10199,219,1
10199,134,1
10199,301,1
10199,221,1
2039,312,1
2039,232,1
10731,312,1
10074,313,1
10074,219,1
10074,312,1
10074,301,1
10074,307,1
10074,134,1
10074,232,1
4790,312,2
4790,232,2
7481,312,3
7481,134,2
7481,219,2
7481,301,3
7481,232,1
7481,307,3
7631,232,1
15309,312,5
15309,307,2
15309,232,1
15309,135,2
15309,220,1
15309,301,3
10911,312,2
12995,312,3
12995,232,2
7958,232,1
7958,312,1
16236,301,1
16236,221,1
16236,134,1
15799,44,1
15799,94,1
15799,211,1
15799,160,2
7191,232,1
7191,312,1
9073,312,1
6557,219,1
6557,301,2
6557,134,1
9266,357,2
9266,211,1
9266,227,3
9266,232,2
9266,44,1
9266,160,1
9266,307,4
9266,353,1
9266,219,2
9266,134,2
9266,358,2
9266,67,1
9266,301,3
9266,354,1
9266,95,2
9266,312,3
9266,94,1
9266,277,1
9213,232,1
9213,227,1
9213,312,1
9213,307,1
1402,307,1
1402,181,1
1402,312,1
1402,232,1
3231,61,1
2872,134,1
2872,219,2
2872,301,2
9810,301,1
9810,134,1
2805,134,1
2805,301,1
2805,219,1
1987,312,2
1987,232,2
4946,135,1
4946,220,1
12721,61,1
9295,134,1
12369,301,2
12369,134,1
12369,219,2
5330,312,2
5330,232,2
11811,301,1
11811,134,1
16773,232,1
16773,312,1
16773,307,1
16773,227,1
12045,134,1
12045,301,1
12045,219,1
7303,312,1
7303,232,1
5826,220,1
5826,135,1
15391,134,1
5817,232,2
5817,312,2
12596,312,1
11732,227,1
11732,232,1
11732,312,1
11732,307,1
16318,227,1
16318,313,1
16318,312,1
16318,307,1
16318,233,1
16318,232,1
11396,232,1
11396,312,1
14515,134,1
14515,219,1
12860,176,2
12860,59,1
1482,134,1
7184,134,1
7184,176,1
7184,59,1
15532,232,2
15532,312,2
15532,307,2
15532,227,2
5415,134,1
5415,301,2
6017,312,1
6017,232,1
8214,312,2
8214,307,2
8214,134,2
8214,219,1
8214,232,1
8214,94,1
8214,301,2
8214,44,1
8214,160,1
832,232,1
832,312,1
4781,301,1
9419,221,1
9419,134,1
9419,301,1
9419,219,1
7283,232,1
7283,307,1
7283,312,1
7283,227,1
